,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std
25,0.5753290781203394,0.3820165724704436,0.5508123977342766,0.3825612352604225,0.3566288498503631,0.38004636642063816,0.4503078504994305,0.3824319577498347,0.3702514784513921,0.38043918738434684
26,0.5675725684162946,0.3778989965626854,0.5436641391742139,0.37849493180773264,0.36566227918405075,0.3757314961160215,0.4577919801362261,0.37834033036201575,0.3791006691182347,0.3761589817483547
27,0.5600721791458613,0.3738148475294817,0.5368390190384059,0.374464328853785,0.3745865307281067,0.3714428280746042,0.4650022022441544,0.37428400398227063,0.38782048573920125,0.3719063012382236
28,0.5528460861295807,0.3697649761816248,0.5303581909065224,0.3704701623317075,0.3833916586778718,0.36718120975372376,0.4719178200981449,0.3702636865948989,0.3963993820358186,0.36768200967116926
29,0.5459124387236,0.3657502451300773,0.5242420649342913,0.3665131580088313,0.39206696620545484,0.3629475312853037,0.4785176364321181,0.3662800846649815,0.4048249908510065,0.36348700867443073
30,0.539289312743066,0.36177151268608054,0.518510116476198,0.36259401582570855,0.4006010843608334,0.3587427368265629,0.4847803750938576,0.36233390029390466,0.4130842192889385,0.3593222470265365
31,0.5329946393455913,0.3578296189015412,0.513180668519346,0.3587133961678395,0.40898206096312295,0.35456782923595465,0.49068516580643123,0.35842582496117453,0.421163356789732,0.35518872562549775
32,0.5270460740770134,0.35392537371188876,0.5082706124539089,0.3548719079159628,0.4171974406786432,0.35042386728611913,0.49621204713161926,0.35455652971350754,0.4290481785091859,0.3510874960613784
33,0.5214607740890738,0.35005954680722057,0.5037950389143716,0.3510700979726709,0.42523431899935477,0.34631195630827505,0.5013424423261809,0.3507266531952497,0.43672402739373434,0.3470196523552524
34,0.5162550743835184,0.3462328581252576,0.4997667790636054,0.3473084415245601,0.4330793651569638,0.34223323437612196,0.5060595818022772,0.34693678923813676,0.4441758706932362,0.34298631739151936
35,0.5114440888660141,0.34244596773892066,0.49619589837212436,0.34358733240446904,0.4407188280197496,0.3381888567574794,0.5103488801888176,0.343187474879023,0.4513883449263873,0.33898862687202014
36,0.5070412942336612,0.33869946502679993,0.493089221918028,0.3399070740356347,0.4481385563271552,0.3341799815468119,0.5141983098497006,0.33947917890329765,0.4583458206568347,0.33502771390031894
